persona_run_id,persona_code,block_order,blinded_item_id,paraphrase_mn,example_situation_mn,recall_period_usable,selected_response,response_options_fit,ambiguous_word_or_phrase,asks_more_than_one_thing,judgmental_or_shaming,socially_desirable_answer_obvious,missing_not_applicable_option,response_confidence_1_5,observable_decision_summary,synthetic_review_only,status_label
SPR-SP01,SP01,1,B013,Идэж байгаагаа хэсэг хугацааны дараа л мэдсэн.,Хичээлийн завсарлагаар утсаа үзэж байхдаа зууш идэж эхэлснээ дараа нь анзаарна.,true,Бага зэрэг тохирно,true,хэсэг хугацааны дараа,false,false,false,false,4,Утсаа үзэх үед анзааралгүй идэж эхлэх нь хааяа тохиолдож болох тул бага зэрэг тохирно гэж сонгов.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP12,SP12,3,B018,Анх идэхээр бодсон хэмжээнээсээ хэтрүүлж идсэн.,Орой оройтож хооллоод төлөвлөсөн нэг порцоосоо нэмж идэх.,true,Олон удаа,true,,false,false,false,false,5,Нэг үйлдлийг асуусан бөгөөд 14 хоногт олон удаа тохиолдсон гэж сонгов.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP12,SP12,4,B007,Тавгүй үедээ хоол идэлгүй өөр аргаар тайвширсан.,Хүнд өдрийн дараа юм идэхийн оронд хэсэг алхах эсвэл хөгжим сонсох.,true,Ховор,true,Таагүй мэдрэмж,false,false,true,false,3,Үйлдэл нь ойлгомжтой ч таагүй мэдрэмж гэдэг нь олон янзаар ойлгогдож болох бөгөөд ховор гэж сонгов.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP12,SP12,5,B017,Төлөвлөгөөгөө бүрэн мөрдөөгүй өдрөө би бүтэлгүйтлээ гэж бодсон.,Төлөвлөөгүй хоол идсэний дараа тэр өдрийг бүхэлд нь алдсан гэж үзэх.,true,Олон удаа,true,яг дагаагүй,false,true,true,false,4,Яг дагаагүй гэдэг босго тодорхойгүй бөгөөд бүтэлгүйтсэн гэх үг шүүмжлэлтэй сонсогдсон; олон удаа гэж сонгов.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP12,SP12,6,B005,Хоол хараад анхаарал татагдсан ч өөр зүйлдээ дахин төвлөрч чадсан.,Дэлгүүрийн лангуун дээрх зуушийг хараад авахгүйгээр замдаа анхаарах.,true,Ховор,true,,false,false,true,false,4,Нэг тодорхой үйлдлийг асуусан бөгөөд ийм зүйл ховор тохиолдсон гэж сонгов.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP12,SP12,7,B025,Зууш сонгохдоо үнэхээр идмээр байгаа эсэхээ бодоогүй.,Шатахуун авахдаа кассны дэргэдэх зуушийг бодолгүй сагсанд хийх.,true,Ихэнхдээ тохирно,true,,false,false,false,false,5,Ерөнхий давтагддаг зан үйлийг ойлгоход хялбар байсан бөгөөд ихэнхдээ тохирно гэж сонгов.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP12,SP12,8,B019,Завгүй үедээ дагахад амар хооллолтын хувилбарыг өмнө нь бэлдсэн.,Урт ээлжийн өмнө авч явах энгийн хоолоо савлаж бэлдэх.,true,Ховор,true,энгийн хувилбар,false,false,true,false,4,Энгийн хувилбарын утга бага зэрэг нээлттэй боловч үйлдлийг ялгаж болох бөгөөд ховор гэж сонгов.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP12,SP12,9,B001,Маш их сульдсан хойноо л өлссөнөө мэдсэн.,Удаан жолоодсоны дараа бие сулрах үед сая хоол идээгүйгээ анзаарах.,true,Олон удаа,true,маш их сульдсаны дараа,false,false,false,false,4,Маш их сульдах босго хүн бүрт өөр байж болох ч 14 хоногт олон удаа гэж сонгов.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP12,SP12,10,B013,Хооллож эхэлснээ нэлээд хойно анзаарсан.,Машинд сууж байхдаа зуушнаас хэд хэдийг идчихээд байгаагаа дараа нь мэдэх.,true,Ихэнхдээ тохирно,true,хэсэг хугацааны дараа,false,false,false,false,5,Хэсэг хугацаа гэдэг нь тодорхойгүй ч давтагддаг үйлдэлд ихэнхдээ тохирно гэж сонгов.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP12,SP12,11,B021,Стресс ихтэй өдөр ч хоолны төлөвлөгөөгөө баримталж чадна гэдэгтээ хэр итгэлтэй вэ?,Замын түгжрэлтэй урт өдрийн дараа урьдчилсан хоолны сонголтоо дагах.,true,Бага зэрэг итгэлтэй,true,стресстэй өдөр,false,false,true,false,4,Стресстэй өдрийн хэмжээ тодорхойгүй ч нөхцөлийг төсөөлж бага зэрэг итгэлтэй гэж сонгов.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP13,SP13,1,B001,Маш их сульдсаны дараа л өлссөнөө мэдсэн.,Хичээл зааж болон гэрийн асаргаанд явж байгаад орой маш их сульдсан үедээ өлссөнөө анзаарсан.,true,Заримдаа,true,маш их сульдсан,false,false,false,false,4,Сүүлийн 14 хоногт ийм тохиолдол заримдаа байсан гэж сонгов.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP13,SP13,2,B004,Идэж байхдаа цааш идэх эсэхээ бодоод түр завсарлаж чадсан.,Оройн хоолны үеэр дахин нэмж идэхийн өмнө хэсэг зогсож бодсон.,true,Заримдаа,true,үргэлжлүүлэх,false,false,true,false,4,Сүүлийн 14 хоногт хоолны үеэр түр зогсож бодсон нь заримдаа байсан гэж сонгов.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP13,SP13,3,B030,Төлөвлөгөөгөө нэг удаа алгассаны дараа дараагийн удаа дахин баримталсан.,Ажлын болон асаргааны ачааллаас болж нэг хоолны төлөвлөгөө алдагдсан ч дараагийн хоолондоо буцаад төлөвлөсөн сонголт хийсэн.,true,Олон удаа,true,дараагийн удаа,false,false,true,false,4,Сүүлийн 14 хоногт төлөвлөгөө алдсаны дараа дараагийн хоолондоо эргэн орсон нь олон удаа байсан гэж сонгов.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP13,SP13,4,B036,Хоолны сурталчилгаа үзсэний дараа хоолны тухай бодол удаан үргэлжилсэн.,Утсаар хоолны зар харсны дараа хичээл бэлдэх үедээ ч идэх юм бодогдсоор байсан.,true,Олон удаа,true,үргэлжилсэн,false,false,false,false,4,Сүүлийн 14 хоногт сурталчилгаа үзсэний дараах хоолны бодол олон удаа үргэлжилсэн гэж сонгов.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP13,SP13,5,B015,Энэ асуултууд хоорондоо хэт адилхан санагдсан.,Асуулгын хэд хэдэн асуулт өмнөх асуулттай ижил утгатай мэт санагдсан.,true,Бага зэрэг санал нийлнэ,true,хэт төстэй,false,false,false,false,3,Одоогийн асуулгын үеэр зарим асуулт төстэй санагдсан ч бүгд давхардсан мэт биш байсан гэж сонгов.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP13,SP13,6,B038,Идэж байхдаа таатай цадсан мөчөө мэдэрсэн.,Оройн хоолны үеэр цадсанаа таатайгаар мэдэрч хоолоо үргэлжлүүлэхээ түр бодсон.,true,Заримдаа,true,таатайгаар цадсан,false,false,true,false,3,Сүүлийн 14 хоногт цадсан мөчөө анзаарсан нь заримдаа байсан гэж сонгов.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP13,SP13,7,B024,Төлөвлөснөөс өөр хооллосны дараа дараагийн хоолондоо төлөвлөгөөгөө үргэлжлүүлээгүй.,Айлын ажил болон ядаргаанаас болж төлөвлөөгүй зүйл идсэний дараа дараагийн хоолондоо төлөвлөгөөгөө дагаагүй.,true,Заримдаа,true,төлөвлөснөөс өөр,false,false,false,false,4,Сүүлийн 14 хоногт нэг удаагийн өөр сонголтын дараа дараагийн хоолны төлөвлөгөөгөө үргэлжлүүлээгүй нь заримдаа байсан гэж сонгов.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP13,SP13,8,B042,Өдөр бүрийн нэг хэвшмэл үйлдлийн дараа бодолгүйгээр юм иддэг.,Хичээл тараад гэртээ ирсний дараа цай бэлдэхдээ автоматаар амттан авч иддэг.,true,Ихэнхдээ тохирно,true,бодолгүйгээр,false,false,false,false,4,Өдөр тутмын давтагддаг үйлдлийн дараа юм идэх нь ихэнхдээ өөрт нь тохирно гэж сонгов.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP13,SP13,9,B032,Ядарсан үедээ хоолны төлөвлөгөөгөө бүрэн биш ч хэсэгчлэн мөрдөж чадна гэдэгтээ хэр итгэлтэй вэ?,Орой асаргааны ажил ихтэй үед ядарсан ч дараагийн хоолондоо төлөвлөсөн нэг сонголтыг хийхээ төсөөлөв.,true,Дунд зэрэг итгэлтэй,true,хэсэгчлэн хэрэгжүүлж,false,false,true,false,4,Ядарсан нөхцөлд төлөвлөгөөнийхөө зарим хэсгийг хэрэгжүүлэх итгэл дунд зэрэг гэж сонгов.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP13,SP13,10,B013,Идэж эхэлснээ хэсэг хугацааны дараа л анзаардаг.,Ажлын дараа гэрийн ажил хийж байхдаа юм авч идсэнээ хэдэн хазалтын дараа мэдсэн.,true,Ихэнхдээ тохирно,true,хэсэг хугацааны дараа,false,false,false,false,4,Идэж эхэлснээ дараа нь анзаарах нь ихэнхдээ өөрт нь тохирно гэж сонгов.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP13,SP13,11,B026,Зав багатай үедээ тохирох хоолны сонголт хийж чадна гэдэгтээ хэр итгэлтэй вэ?,Хичээлийн завсарлага богино бөгөөд гэр бүлийн ажил хүлээж байх үед урьдчилан бэлдсэн хоол эсвэл тохирох сонголт хийхээ төсөөлөв.,true,Дунд зэрэг итгэлтэй,true,тохирох сонголт,false,false,true,false,3,Зав багатай нөхцөлд тохирох хоол сонгох итгэл дунд зэрэг гэж сонгов.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP14,SP14,1,B012,Төлөвлөөгүй зүйл идчихээрээ тэр өдрийн хоолны дэглэмээ цааш бариагүй.,Ажил сунжраад төлөвлөөгүй хоол идсэний дараа оройн төлөвлөгөөгөө дагахаа больсон өдөр.,true,Заримдаа,true,,false,false,true,false,4,14 хоногийн хугацааг ашиглан заримдаа гэж сонгов; төлөвлөснөөс өөр идэх ба тухайн өдрийн үлдсэн төлөвлөгөөг орхихыг нэг дараалсан нөхцөлөөр ойлгов.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP14,SP14,2,B020,Хийхэд их бэлтгэл ордог болохоор төлөвлөсөн зүйлээ дараа болгосон.,"Хоол бэлтгэхэд олон юм базаах хэрэгтэй санагдаж, ажлын дараа хийхээ хойшлуулсан.",true,Олон удаа,true,Олон бэлтгэл,false,false,true,false,4,14 хоногийн хугацаанд олон удаа гэж сонгов; бэлтгэл их шаардах гэсэн утгыг ойлгосон ч яг ямар бэлтгэлийг хэлснийг тодорхой бус гэж тэмдэглэв.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP14,SP14,3,B030,Нэг удаа хийх ёстойгоо хийгээгүй ч дараагийн боломж дээрээ дахин үргэлжлүүлсэн.,Нэг орой төлөвлөсөн хоолоо бариагүй ч маргааш нь төлөвлөгөөндөө буцсан.,true,Заримдаа,true,Дараагийн удаа,true,false,true,false,3,14 хоногийг санаж заримдаа гэж сонгов; алгассан үйлдэл болон дараа нь эргэн үргэлжлүүлсэн үйлдлийг хамтад нь асууж байна гэж тэмдэглэв.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP14,SP14,4,B017,Төлөвлөгөөгөө ягштал бариагүй өдрөө би бүтэлгүйтлээ гэж бодсон.,Төлөвлөсөн хоолноосоо өөр зүйл идээд тэр өдрийг амжилтгүй болсон гэж үзсэн.,true,Ховор,true,Бүтэлгүйтсэн,false,true,true,false,4,14 хоногийн хугацаанд ховор гэж сонгов; бүтэлгүйтсэн гэдэг үгийг шүүмжилсэн өнгөтэй бөгөөд хүсүүштэй хариу илэрхий гэж тэмдэглэв.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP14,SP14,5,B010,Биеэсээ болж тавгүй санагдсан ч хүссэн ажилдаа оролцсон.,Хүмүүстэй хийх ажилд очих үед биеийн төрхдөө эвгүйрхсэн ч оролцсон.,true,Ийм нөхцөл тохиолдоогүй,true,Биеийнхээ талаар тавгүй; хийхийг хүссэн зүйл,false,false,true,false,3,30 хоногийн хугацаанд ийм нөхцөл тохиолдоогүй гэж сонгов; биеийн төрхөөс эвгүйрхэхийг гэмтлийн биеийн зовиураас ялгахад үг нь өргөн гэж тэмдэглэв.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP14,SP14,6,B029,"Биеийн төрхөндөө санаа зовж, хүмүүс оролцдог ажлаас хол байсан.",Биеийнхээ харагдах байдалд санаа зовсноос баяр ёслол эсвэл нийтийн ажилд очоогүй.,true,Огт байгаагүй,true,Хүмүүсийн дунд хийх үйл ажиллагаа,false,false,true,false,4,30 хоногийн хугацаанд огт байгаагүй гэж сонгов; олон нийтийн ямар үйл ажиллагааг хамруулж байгааг өргөн гэж тэмдэглэв.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP14,SP14,7,B022,Бусадтай хооллохдоо өөрийнхөөрөө хоолоо сонгож чадна гэдэгтээ хэр итгэлтэй байна вэ?,Айлын найр эсвэл хамтын хоолон дээр өөрт тохирох хоолоо сонгох нөхцөлийг төсөөлсөн.,true,Дунд зэрэг итгэлтэй,true,Өөрийн сонголт,false,false,true,false,3,"Төсөөлсөн нөхцөлд дунд зэрэг итгэлтэй гэж сонгов; өөрийн сонголт гэдэг нь хоолны төрөл, хэмжээ эсвэл татгалзахыг хэлж байгаа эсэх тодорхой бус гэж тэмдэглэв.",true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP14,SP14,8,B042,Өдөр бүр хийдэг нэг зүйлийнхээ араас өөрөө ч анзааралгүй юм иддэг.,Өдрийн ажлаа дуусгаад гэрт орох бүрдээ бодолгүйгээр жижиг зүйл идэх.,true,Бага зэрэг тохирно,true,Нэг үйлдэл; бодолгүйгээр,false,false,true,false,3,Ерөнхий хэв маягийг бодож бага зэрэг тохирно гэж сонгов; ямар давтагддаг үйлдэл болон ямар хэмжээнд анзаараагүй идэхийг хэлснийг тодорхой бус гэж тэмдэглэв.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP14,SP14,9,B015,Энэ асуулгын зарим асуулт бараг адилхан санагдсан.,"Одоогийн асуулгад төлөвлөгөөг алгасах, орхих тухай хэд хэдэн асуултыг хооронд нь төстэй гэж мэдэрсэн.",true,Дунд зэрэг санал нийлнэ,true,Хэт төстэй,false,false,false,false,4,Одоогийн асуулгын туршлагад тулгуурлан дунд зэрэг санал нийлнэ гэж сонгов; хэт төстэй байх босго нь хүн бүрт өөр байж болохыг тэмдэглэв.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP14,SP14,10,B031,Өлсгөлөн маш их болохоос өмнө өлсөж эхэлснээ мэдсэн.,Ажлын зав гарахаас өмнө өлсөж байгаагаа анзаарсан ч хооллох цаг нь тогтмол биш байсан.,true,Заримдаа,true,Хэт хүчтэй,false,false,true,false,3,14 хоногийн хугацаанд заримдаа гэж сонгов; өлсөлт хэзээ хэт хүчтэйд тооцогдох нь тодорхой бус гэж тэмдэглэв.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP14,SP14,11,B040,Байнга давтагддаг үед идэхийн өмнө юу сонгохоо боддог.,Ажлын дараа хооллох бүрдээ гарын дор байгааг шууд идэхээс өмнө сонголтоо нэг бодох.,true,Дунд зэрэг тохирно,true,Давтагддаг нөхцөл; сонголтоо бодож хийсэн,false,false,true,false,3,Ерөнхий хэв маягийг бодож дунд зэрэг тохирно гэж сонгов; ямар нөхцөл давтагдах болон бодож сонгосны шалгуур тодорхой бус гэж тэмдэглэв.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP15,SP15,1,B019,Завгүй өдөрт зориулж хоолны төлөвлөгөөний энгийн хувилбарыг өмнөөс нь бэлдсэн эсэх.,Өглөө ээлжинд явахаасаа өмнө авч явах энгийн хоолоо бэлдэх.,true,Ховор,true,энгийн хувилбар,false,false,true,false,4,Завгүй ажлын өдрүүдэд урьдчилан хоол бэлдэх нь ховор.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP15,SP15,2,B005,Хоол харагдахад анхаарлаа өөр зүйл рүү шилжүүлж чадсан эсэх.,Лангуун дээрх амттанг хараад ажлын дараагийн зүйлдээ анхаарлаа хандуулах.,true,Ховор,true,анхаарлаа өөр зүйлд буцаах,false,false,true,false,4,Хоол харагдах үед анхаарлаа өөр зүйлд шилжүүлэх нь ховор.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP15,SP15,3,B001,Өлссөнөө маш их сульдах хүртлээ анзаараагүй эсэх.,Удаан ээлжийн дараа бие сулрахад л хоол идээгүйгээ мэдэх.,true,Олон удаа,true,маш их сульдах,false,false,false,false,4,Ээлжийн үеэр өлсгөлөнг бие сулрах хүртэл анзаарахгүй өнгөрөх нь олон удаа тохиолдсон.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP15,SP15,4,B010,Биеийнхээ талаар тавгүй байсан ч хүссэн үйл ажиллагаандаа оролцсон эсэх.,Тавгүй санагдсан өдөр ч найзын уулзалт эсвэл гэр бүлийн арга хэмжээнд очих.,true,Заримдаа,true,хийхийг хүссэн зүйл,false,false,true,false,3,Биеийн талаар тавгүй үедээ хүссэн үйл ажиллагаанд заримдаа оролцсон.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP15,SP15,5,B022,Бусадтай хооллохдоо өөрийн хоолны сонголтыг хийж чадна гэсэн итгэл.,Ажлын хамт олон хоол захиалах үед өөрт тохирох сонголт хийх.,true,Бага зэрэг итгэлтэй,true,өөрийн сонголт,false,false,true,false,4,Бусадтай хооллох нөхцөлд өөрийн сонголт хийх итгэл бага зэрэг байна.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP15,SP15,6,B003,Таагүй мэдрэмж төрөхөд идэхийн оронд тэр мэдрэмжийг хэсэг тэсвэрлэсэн эсэх.,Ажил дээр бухимдсаны дараа шууд юм идэхгүйгээр хэсэг хүлээх.,true,Ховор,true,мэдрэмжээ тэсвэрлэх,false,false,true,false,4,Таагүй мэдрэмжийн дараа идэхээ хэсэг хойшлуулах нь ховор.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SPR-SP15,SP15,7,B034,Тогтмол хийдэг нэг зүйл дууссаны дараа автоматаар юм идэж эхэлдэг эсэх.,Ажлын ээлж дуусмагц дэлгүүрээс амттан авах.,true,Ихэнхдээ тохирно,true,өөрөө эхэлдэг,false,false,false,false,4,Тогтмол үйлдэл дууссаны дараа юм идэж эхлэх нь ихэнхдээ тохирно.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
